datasetSource,strategyMode,profileId,strategyFamily,symbol,session,direction,signalTimestamp,entryTimestamp,exitTimestamp,signalTimeframe,executionTimeframe,entryMode,entryReason,exitReason,entryPrice,stopPrice,takeProfitPrice,spreadPips,riskPct,realizedR,finalR30m,maxAdverseR30m,maxFavorableR30m,finalR60m,maxAdverseR60m,maxFavorableR60m,hitProfitBeforeStop30m,hitProfitBeforeStop60m,actualDirection30m,actualMovePips30m,actualMovePips60m,executed,sourceQuality,signalOpen,signalHigh,signalLow,signalClose,ema8,ema20,ema50,atr,atrPct,rsi14,body,range,labelDecision,labelSignalQuality,labelConfidence,labelExpectedR,labelReason,labelWarnings,rootCause
research_backtest,intraday_lab,intraday_15012_5bcdee846128,momentum_continuation,EURUSD,london,SELL,2026-02-23T09:45:00.000Z,2026-02-23T09:50:00.000Z,2026-02-23T09:55:00.000Z,M15,M5,next_open,next_lower_tf_open,stop_loss_or_trailing_stop,1.1808,1.1796,1.1758,0.831,0.03,1.0969,0.9,0,1.0917,0.725,0,1.0917,true,true,BUY,10.8,8.7,true,research_simulated,1.18099,1.18114,1.18,1.18005,1.18103,1.18153,1.18122,0.00062,0.000527,29.79,0.00094,0.00114,ALLOW_TRADE,EXCELLENT,0.84,1.097,signal_delivered_strong_follow_through,,worked_or_neutral
research_backtest,intraday_lab,intraday_15012_5bcdee846128,momentum_continuation,NZDUSD,london,SELL,2026-02-23T10:00:00.000Z,2026-02-23T10:05:00.000Z,2026-02-23T10:20:00.000Z,M15,M5,next_open,next_lower_tf_open,stop_loss_or_trailing_stop,0.59744,0.59624,0.59244,2.254,0.03,0.9546,0.6083,0,0.6667,1.025,0,1.075,,true,BUY,7.3,12.3,true,research_simulated,0.59793,0.59795,0.59727,0.5973,0.59801,0.5982,0.59812,0.00048,0.000799,33.11,0.00063,0.00068,ALLOW_TRADE,EXCELLENT,0.84,1.075,signal_delivered_strong_follow_through,,worked_or_neutral
research_backtest,intraday_lab,intraday_15012_5bcdee846128,momentum_continuation,EURCHF,london,BUY,2026-02-23T11:00:00.000Z,2026-02-23T11:05:00.000Z,2026-02-23T13:40:00.000Z,M15,M5,next_open,next_lower_tf_open,stop_loss_or_trailing_stop,0.91473,0.91373,0.91973,2.406,0.03,-1.2606,-0.42,-0.49,0.07,-0.33,-0.53,0.07,,,SELL,-4.2,-3.3,true,research_simulated,0.91402,0.91463,0.91396,0.9145,0.91399,0.91362,0.91329,0.00035,0.00038,73.25,0.00048,0.00067,BLOCK_TRADE,BAD,0.82,0.07,trade_never_proved_itself_and_lost_heavily,,entry_failure
research_backtest,intraday_lab,intraday_15012_5bcdee846128,momentum_continuation,AUDCAD,ny,SELL,2026-02-23T13:45:00.000Z,2026-02-23T13:50:00.000Z,2026-02-23T14:40:00.000Z,M15,M5,next_open,next_lower_tf_open,stop_loss_or_trailing_stop,0.96723,0.96603,0.96223,3.056,0.03,0.8744,0.0583,-0.7083,0.125,0.9417,-0.7083,0.9583,,,NEUTRAL,0.7,11.3,true,research_simulated,0.96776,0.96782,0.96664,0.96666,0.96726,0.9674,0.96745,0.00055,0.000569,40.7,0.0011,0.00118,ALLOW_TRADE,GOOD,0.72,0.958,signal_showed_positive_follow_through,,worked_or_neutral
research_backtest,intraday_lab,intraday_15012_5bcdee846128,momentum_continuation,NZDJPY,ny,SELL,2026-02-23T14:45:00.000Z,2026-02-23T14:50:00.000Z,2026-02-23T14:55:00.000Z,M15,M5,next_open,next_lower_tf_open,stop_loss_or_trailing_stop,92.151,92.031,91.651,4.148,0.03,0.7652,0.6833,-0.1333,1.5333,0.6333,-0.1333,1.5333,true,true,BUY,8.2,7.6,true,research_simulated,92.405,92.422,92.306,92.306,92.3509,92.3823,92.41768,0.07155,0.000775,40.79,0.099,0.116,ALLOW_TRADE,EXCELLENT,0.84,1.533,signal_delivered_strong_follow_through,,worked_or_neutral
research_backtest,intraday_lab,intraday_15012_5bcdee846128,momentum_continuation,AUDJPY,ny,SELL,2026-02-23T15:00:00.000Z,2026-02-23T15:05:00.000Z,2026-02-23T15:10:00.000Z,M15,M5,next_open,next_lower_tf_open,stop_loss_or_trailing_stop,108.876,108.976,108.376,1.947,0.03,-1.2147,-1.42,-1.98,0.03,-0.47,-1.98,0.03,false,false,SELL,-14.2,-4.7,true,research_simulated,109.375,109.403,109.167,109.214,109.3559,109.40595,109.42563,0.1001,0.000917,35.81,0.161,0.236,BLOCK_TRADE,BAD,0.82,0.03,trade_never_proved_itself_and_lost_heavily,,entry_failure
research_backtest,intraday_lab,intraday_15012_5bcdee846128,momentum_continuation,AUDJPY,ny,SELL,2026-02-23T15:45:00.000Z,2026-02-23T15:50:00.000Z,2026-02-23T15:55:00.000Z,M15,M5,next_open,next_lower_tf_open,stop_loss_or_trailing_stop,109.008,108.888,108.508,1.947,0.03,0.9853,0.9333,-0.2,1.125,0.425,-0.2,1.6917,true,true,BUY,11.2,5.1,true,research_simulated,109.197,109.206,109,109.027,109.23489,109.3361,109.39336,0.10716,0.000983,27.49,0.17,0.206,ALLOW_TRADE,EXCELLENT,0.84,1.692,signal_delivered_strong_follow_through,,worked_or_neutral
research_backtest,intraday_lab,intraday_15012_5bcdee846128,momentum_continuation,AUDUSD,ny,BUY,2026-02-23T16:15:00.000Z,2026-02-23T16:20:00.000Z,2026-02-23T16:35:00.000Z,M15,M5,next_open,next_lower_tf_open,stop_loss_or_trailing_stop,0.706,0.705,0.711,1.15,0.03,-1.135,-0.18,-1.17,0.01,0.36,-1.17,0.37,false,false,NEUTRAL,-1.8,3.6,true,research_simulated,0.70546,0.70667,0.70542,0.70651,0.70657,0.70689,0.70724,0.00073,0.001039,45.16,0.00105,0.00125,BLOCK_TRADE,BAD,0.82,0.37,trade_never_proved_itself_and_lost_heavily,,entry_failure
research_backtest,intraday_lab,intraday_15012_5bcdee846128,momentum_continuation,EURGBP,ny,SELL,2026-02-23T16:30:00.000Z,2026-02-23T16:35:00.000Z,2026-02-23T20:35:00.000Z,M15,M5,next_open,next_lower_tf_open,time_based_exit,0.87377,0.87477,0.86877,2.35,0.03,-0.325,-0.31,-0.52,0.41,-0.45,-0.64,0.41,,,SELL,-3.1,-4.5,true,research_simulated,0.87389,0.87389,0.87336,0.87339,0.87354,0.87348,0.87362,0.00037,0.000429,47.73,0.0005,0.00053,NO_OPINION,NEUTRAL,0.55,0.41,outcome_was_mixed_or_too_small_for_confident_filtering,,timing_or_protection_failure
research_backtest,intraday_lab,intraday_15012_5bcdee846128,momentum_continuation,EURJPY,off_session,SELL,2026-02-23T21:45:00.000Z,2026-02-23T21:50:00.000Z,2026-02-23T21:55:00.000Z,M15,M5,next_open,next_lower_tf_open,stop_loss_or_trailing_stop,182.375,182.255,181.875,2.94,0.03,0.886,1.4,0,2.15,1.3917,0,2.15,true,true,BUY,16.8,16.7,true,research_simulated,182.391,182.391,182.232,182.255,182.34293,182.32038,182.36357,0.0873,0.000479,44.59,0.136,0.159,ALLOW_TRADE,EXCELLENT,0.84,2.15,signal_delivered_strong_follow_through,,worked_or_neutral
research_backtest,intraday_lab,intraday_15012_5bcdee846128,momentum_continuation,AUDJPY,asian,BUY,2026-02-24T00:00:00.000Z,2026-02-24T00:05:00.000Z,2026-02-24T00:50:00.000Z,M15,M5,next_open,next_lower_tf_open,stop_loss_or_trailing_stop,109.386,109.286,109.886,1.947,0.03,-1.2147,-0.51,-0.95,0.29,-0.03,-1,0.29,,false,SELL,-5.1,-0.3,true,research_simulated,109.187,109.333,109.179,109.33,109.17733,109.14336,109.18373,0.08165,0.000747,65.65,0.143,0.154,BLOCK_TRADE,BAD,0.82,0.29,trade_never_proved_itself_and_lost_heavily,,entry_failure
research_backtest,intraday_lab,intraday_15012_5bcdee846128,momentum_continuation,NZDJPY,asian,BUY,2026-02-24T00:45:00.000Z,2026-02-24T00:50:00.000Z,2026-02-24T00:55:00.000Z,M15,M5,next_open,next_lower_tf_open,stop_loss_or_trailing_stop,92.284,92.404,92.784,4.148,0.03,0.7652,1.1417,-0.1,1.1417,0.9417,-0.1,1.5417,true,true,BUY,13.7,11.3,true,research_simulated,92.208,92.307,92.2,92.304,92.1879,92.13964,92.1719,0.07605,0.000824,64.9,0.096,0.107,ALLOW_TRADE,EXCELLENT,0.84,1.542,signal_delivered_strong_follow_through,,worked_or_neutral
research_backtest,intraday_lab,intraday_15012_5bcdee846128,momentum_continuation,AUDUSD,asian,SELL,2026-02-24T01:00:00.000Z,2026-02-24T01:05:00.000Z,2026-02-24T01:35:00.000Z,M15,M5,next_open,next_lower_tf_open,stop_loss_or_trailing_stop,0.70581,0.70681,0.70081,1.15,0.03,-1.135,-0.98,-1.01,0.04,-1.21,-1.5,0.04,false,false,SELL,-9.8,-12.1,true,research_simulated,0.70628,0.7063,0.7056,0.70564,0.70597,0.70589,0.70615,0.00048,0.000677,46.29,0.00064,0.0007,BLOCK_TRADE,BAD,0.82,0.04,trade_never_proved_itself_and_lost_heavily,,entry_failure
research_backtest,intraday_lab,intraday_15012_5bcdee846128,momentum_continuation,EURCHF,asian,BUY,2026-02-24T04:15:00.000Z,2026-02-24T04:20:00.000Z,2026-02-24T07:30:00.000Z,M15,M5,next_open,next_lower_tf_open,stop_loss_or_trailing_stop,0.91377,0.91277,0.91877,2.406,0.03,-1.2606,0.07,-0.03,0.31,-0.1,-0.35,0.31,,,NEUTRAL,0.7,-1,true,research_simulated,0.91346,0.91385,0.91345,0.9138,0.91355,0.91339,0.91327,0.00024,0.000261,62.46,0.00034,0.0004,BLOCK_TRADE,BAD,0.82,0.31,trade_never_proved_itself_and_lost_heavily,,entry_failure
research_backtest,intraday_lab,intraday_15012_5bcdee846128,momentum_continuation,EURUSD,london,BUY,2026-02-24T08:15:00.000Z,2026-02-24T08:20:00.000Z,2026-02-24T08:25:00.000Z,M15,M5,next_open,next_lower_tf_open,stop_loss_or_trailing_stop,1.17802,1.17922,1.18302,0.831,0.03,1.0969,0.4417,-0.0667,0.7833,0.5167,-0.0667,0.8417,,,BUY,5.3,6.2,true,research_simulated,1.17776,1.17879,1.17769,1.17871,1.17798,1.17786,1.17823,0.00055,0.00047,61.11,0.00095,0.0011,ALLOW_TRADE,GOOD,0.72,1.097,signal_showed_positive_follow_through,,worked_or_neutral
research_backtest,intraday_lab,intraday_15012_5bcdee846128,momentum_continuation,AUDJPY,london,SELL,2026-02-24T08:30:00.000Z,2026-02-24T08:35:00.000Z,2026-02-24T09:30:00.000Z,M15,M5,next_open,next_lower_tf_open,stop_loss_or_trailing_stop,110.074,109.954,109.574,1.947,0.03,0.9853,-0.2417,-0.4,0.2083,0.525,-0.4,0.6917,,,SELL,-2.9,6.3,true,research_simulated,110.376,110.395,110.166,110.181,110.13869,109.89162,109.61573,0.13225,0.0012,67.98,0.195,0.229,ALLOW_TRADE,GOOD,0.72,0.985,signal_showed_positive_follow_through,,worked_or_neutral
research_backtest,intraday_lab,intraday_15012_5bcdee846128,momentum_continuation,GBPCHF,off_session,BUY,2026-02-24T12:00:00.000Z,2026-02-24T12:05:00.000Z,2026-02-24T12:55:00.000Z,M15,M5,next_open,next_lower_tf_open,stop_loss_or_trailing_stop,1.04423,1.04543,1.04923,3.221,0.03,0.8579,0.0917,-0.0833,0.3,0.4667,-0.0833,0.6583,,,NEUTRAL,1.1,5.6,true,research_simulated,1.04336,1.04423,1.04331,1.04423,1.0439,1.04439,1.04494,0.00057,0.000544,45.37,0.00087,0.00092,ALLOW_TRADE,GOOD,0.72,0.858,signal_showed_positive_follow_through,,worked_or_neutral
research_backtest,intraday_lab,intraday_15012_5bcdee846128,momentum_continuation,USDCAD,ny,BUY,2026-02-24T14:00:00.000Z,2026-02-24T14:05:00.000Z,2026-02-24T15:05:00.000Z,M15,M5,next_open,next_lower_tf_open,stop_loss_or_trailing_stop,1.37189,1.37089,1.37689,2.522,0.03,-1.2722,-0.43,-0.95,0.19,-0.94,-1.05,0.19,,false,SELL,-4.3,-9.4,true,research_simulated,1.37135,1.37238,1.37115,1.37225,1.37133,1.37091,1.37042,0.00057,0.000414,71.2,0.0009,0.00123,BLOCK_TRADE,BAD,0.82,0.19,trade_never_proved_itself_and_lost_heavily,,entry_failure
research_backtest,intraday_lab,intraday_15012_5bcdee846128,momentum_continuation,AUDCAD,ny,BUY,2026-02-24T15:00:00.000Z,2026-02-24T15:05:00.000Z,2026-02-24T15:10:00.000Z,M15,M5,next_open,next_lower_tf_open,stop_loss_or_trailing_stop,0.96757,0.96877,0.97257,3.056,0.03,0.8744,0.6167,-0.025,0.6833,0.7333,-0.025,0.7417,,,BUY,7.4,8.8,true,research_simulated,0.96506,0.96613,0.96506,0.96609,0.9654,0.96576,0.96646,0.00072,0.000745,50.79,0.00103,0.00107,ALLOW_TRADE,GOOD,0.72,0.874,signal_showed_positive_follow_through,,worked_or_neutral
research_backtest,intraday_lab,intraday_15012_5bcdee846128,momentum_continuation,AUDCAD,ny,BUY,2026-02-24T15:15:00.000Z,2026-02-24T15:20:00.000Z,2026-02-24T19:05:00.000Z,M15,M5,next_open,next_lower_tf_open,stop_loss_or_trailing_stop,0.96809,0.96709,0.97309,3.056,0.03,-1.3256,0.03,-0.21,0.3,0.22,-0.21,0.5,,,NEUTRAL,0.3,2.2,true,research_simulated,0.96608,0.96743,0.96587,0.96741,0.96585,0.96592,0.9665,0.00078,0.000806,59.96,0.00133,0.00156,BLOCK_TRADE,BAD,0.82,0.5,trade_never_proved_itself_and_lost_heavily,,timing_or_protection_failure
research_backtest,intraday_lab,intraday_15012_5bcdee846128,momentum_continuation,EURUSD,off_session,SELL,2026-02-24T20:45:00.000Z,2026-02-24T20:50:00.000Z,2026-02-24T20:55:00.000Z,M15,M5,next_open,next_lower_tf_open,stop_loss_or_trailing_stop,1.17813,1.17693,1.17313,0.831,0.03,1.0969,0.4833,-0.0333,0.6,0.5,-0.0333,0.6583,,,BUY,5.8,6,true,research_simulated,1.17821,1.17827,1.1775,1.1775,1.17791,1.178,1.17804,0.00055,0.000466,42.75,0.00071,0.00077,ALLOW_TRADE,GOOD,0.72,1.097,signal_showed_positive_follow_through,,worked_or_neutral
research_backtest,intraday_lab,intraday_15012_5bcdee846128,momentum_continuation,EURCHF,off_session,SELL,2026-02-24T21:45:00.000Z,2026-02-24T21:50:00.000Z,2026-02-24T23:55:00.000Z,M15,M5,next_open,next_lower_tf_open,no_overnight_flat,0.91088,0.91188,0.90588,2.406,0.03,-0.3306,-0.22,-0.27,0.08,-0.21,-0.3,0.08,,,SELL,-2.2,-2.1,true,research_simulated,0.91143,0.91145,0.91093,0.91102,0.91119,0.91127,0.91168,0.00025,0.000271,39.41,0.00041,0.00052,NO_OPINION,NEUTRAL,0.55,0.08,outcome_was_mixed_or_too_small_for_confident_filtering,,entry_failure
research_backtest,intraday_lab,intraday_15012_5bcdee846128,momentum_continuation,AUDCAD,asian,BUY,2026-02-25T00:30:00.000Z,2026-02-25T00:35:00.000Z,2026-02-25T01:10:00.000Z,M15,M5,next_open,next_lower_tf_open,stop_loss_or_trailing_stop,0.96959,0.97079,0.97459,3.056,0.03,0.8744,0.3667,-0.2667,0.375,0.2333,-0.2667,0.725,,,BUY,4.4,2.8,true,research_simulated,0.96735,0.96997,0.96735,0.96875,0.96749,0.96725,0.96714,0.00057,0.000591,71.91,0.0014,0.00262,ALLOW_TRADE,GOOD,0.72,0.874,signal_showed_positive_follow_through,,worked_or_neutral
research_backtest,intraday_lab,intraday_15012_5bcdee846128,momentum_continuation,AUDJPY,asian,BUY,2026-02-25T01:15:00.000Z,2026-02-25T01:20:00.000Z,2026-02-25T01:25:00.000Z,M15,M5,next_open,next_lower_tf_open,stop_loss_or_trailing_stop,110.206,110.326,110.706,1.947,0.03,0.9853,0.4667,-0.6083,1.0083,2.6,-0.6083,2.8667,true,true,BUY,5.6,31.2,true,research_simulated,110.144,110.3,110.143,110.294,110.15822,110.08823,110.00078,0.0934,0.000847,67.56,0.15,0.157,ALLOW_TRADE,EXCELLENT,0.84,2.867,signal_delivered_strong_follow_through,,worked_or_neutral
research_backtest,intraday_lab,intraday_15012_5bcdee846128,momentum_continuation,AUDCAD,asian,BUY,2026-02-25T02:00:00.000Z,2026-02-25T02:05:00.000Z,2026-02-25T02:35:00.000Z,M15,M5,next_open,next_lower_tf_open,stop_loss_or_trailing_stop,0.97072,0.97192,0.97572,3.056,0.03,0.8744,0.4083,-0.4333,0.55,0.9833,-0.4333,1.3083,,true,BUY,4.9,11.8,true,research_simulated,0.96927,0.97013,0.96927,0.97013,0.96909,0.96825,0.96763,0.00063,0.000652,73.52,0.00086,0.00086,ALLOW_TRADE,EXCELLENT,0.84,1.308,signal_delivered_strong_follow_through,,worked_or_neutral
research_backtest,intraday_lab,intraday_15012_5bcdee846128,momentum_continuation,NZDUSD,asian,BUY,2026-02-25T02:30:00.000Z,2026-02-25T02:35:00.000Z,2026-02-25T03:50:00.000Z,M15,M5,next_open,next_lower_tf_open,stop_loss_or_trailing_stop,0.59742,0.59862,0.60242,2.254,0.03,0.9546,0.0583,-0.1917,0.225,0.2583,-0.2083,0.3917,,,NEUTRAL,0.7,3.1,true,research_simulated,0.59728,0.5979,0.59728,0.59784,0.59726,0.59693,0.59662,0.00044,0.000733,66.24,0.00056,0.00062,ALLOW_TRADE,GOOD,0.72,0.955,signal_showed_positive_follow_through,,worked_or_neutral
research_backtest,intraday_lab,intraday_15012_5bcdee846128,momentum_continuation,EURJPY,asian,BUY,2026-02-25T04:00:00.000Z,2026-02-25T04:05:00.000Z,2026-02-25T04:10:00.000Z,M15,M5,next_open,next_lower_tf_open,stop_loss_or_trailing_stop,183.795,183.915,184.295,2.94,0.03,0.886,0.0167,-0.2833,1.2083,-0.4333,-1.15,1.2083,true,true,NEUTRAL,0.2,-5.2,true,research_simulated,183.701,183.94,183.697,183.918,183.67799,183.57745,183.51575,0.16107,0.000876,66.87,0.217,0.243,ALLOW_TRADE,EXCELLENT,0.84,1.208,signal_delivered_strong_follow_through,,worked_or_neutral
research_backtest,intraday_lab,intraday_15012_5bcdee846128,momentum_continuation,AUDCAD,asian,BUY,2026-02-25T04:15:00.000Z,2026-02-25T04:20:00.000Z,2026-02-25T05:10:00.000Z,M15,M5,next_open,next_lower_tf_open,stop_loss_or_trailing_stop,0.97219,0.97339,0.97719,3.056,0.03,0.8744,0.0583,-0.1833,0.175,0.6083,-0.1833,0.6083,,,NEUTRAL,0.7,7.3,true,research_simulated,0.97167,0.97271,0.97154,0.9727,0.97132,0.97005,0.96869,0.00073,0.000748,79.23,0.00103,0.00117,ALLOW_TRADE,GOOD,0.72,0.874,signal_showed_positive_follow_through,,worked_or_neutral
research_backtest,intraday_lab,intraday_15012_5bcdee846128,momentum_continuation,EURUSD,asian,BUY,2026-02-25T05:30:00.000Z,2026-02-25T05:35:00.000Z,2026-02-25T05:40:00.000Z,M15,M5,next_open,next_lower_tf_open,stop_loss_or_trailing_stop,1.17984,1.18104,1.18484,0.831,0.03,1.0969,0.0833,-0.0417,0.575,0.5417,-0.1333,0.575,,,NEUTRAL,1,6.5,true,research_simulated,1.17977,1.18048,1.17973,1.18043,1.17958,1.17897,1.17843,0.00044,0.000371,79.1,0.00066,0.00075,ALLOW_TRADE,GOOD,0.72,1.097,signal_showed_positive_follow_through,,worked_or_neutral
research_backtest,intraday_lab,intraday_15012_5bcdee846128,momentum_continuation,EURCHF,asian,BUY,2026-02-25T06:30:00.000Z,2026-02-25T06:35:00.000Z,2026-02-25T08:05:00.000Z,M15,M5,next_open,next_lower_tf_open,stop_loss_or_trailing_stop,0.91199,0.91319,0.91699,2.406,0.03,0.9394,0.025,-0.2167,0.175,0.05,-0.2167,0.175,,,NEUTRAL,0.3,0.6,true,research_simulated,0.91147,0.91181,0.91146,0.91178,0.91142,0.91132,0.91135,0.00023,0.000252,64.26,0.00031,0.00035,ALLOW_TRADE,GOOD,0.72,0.939,signal_showed_positive_follow_through,,worked_or_neutral
research_backtest,intraday_lab,intraday_15012_5bcdee846128,momentum_continuation,EURGBP,london,SELL,2026-02-25T08:30:00.000Z,2026-02-25T08:35:00.000Z,2026-02-25T09:55:00.000Z,M15,M5,next_open,next_lower_tf_open,stop_loss_or_trailing_stop,0.87233,0.87113,0.86733,2.35,0.03,0.945,0.1167,-0.0083,0.2583,0.125,-0.05,0.3167,,,NEUTRAL,1.4,1.5,true,research_simulated,0.8727,0.87271,0.87202,0.87208,0.87247,0.87249,0.87242,0.00034,0.00039,42.23,0.00062,0.00069,ALLOW_TRADE,GOOD,0.72,0.945,signal_showed_positive_follow_through,,worked_or_neutral
research_backtest,intraday_lab,intraday_15012_5bcdee846128,momentum_continuation,EURUSD,london,SELL,2026-02-25T11:15:00.000Z,2026-02-25T11:20:00.000Z,2026-02-25T12:45:00.000Z,M15,M5,next_open,next_lower_tf_open,stop_loss_or_trailing_stop,1.17752,1.17852,1.17252,0.831,0.03,-1.1031,0.22,-0.05,0.44,-0.72,-0.75,0.44,,,BUY,2.2,-7.2,true,research_simulated,1.17796,1.17797,1.1771,1.17714,1.17811,1.17869,1.17876,0.00049,0.000419,23.02,0.00082,0.00087,BLOCK_TRADE,BAD,0.82,0.44,trade_never_proved_itself_and_lost_heavily,,timing_or_protection_failure
research_backtest,intraday_lab,intraday_15012_5bcdee846128,momentum_continuation,EURGBP,off_session,SELL,2026-02-25T12:45:00.000Z,2026-02-25T12:50:00.000Z,2026-02-25T13:10:00.000Z,M15,M5,next_open,next_lower_tf_open,stop_loss_or_trailing_stop,0.8716,0.8704,0.8666,2.35,0.03,0.945,0.5667,-0.0583,0.5833,0.1917,-0.0583,0.5833,,,BUY,6.8,2.3,true,research_simulated,0.87207,0.87207,0.87135,0.87147,0.87189,0.87205,0.8722,0.0004,0.000458,38.94,0.0006,0.00072,ALLOW_TRADE,GOOD,0.72,0.945,signal_showed_positive_follow_through,,worked_or_neutral
research_backtest,intraday_lab,intraday_15012_5bcdee846128,momentum_continuation,EURUSD,ny,SELL,2026-02-25T13:45:00.000Z,2026-02-25T13:50:00.000Z,2026-02-25T13:55:00.000Z,M15,M5,next_open,next_lower_tf_open,stop_loss_or_trailing_stop,1.17786,1.17666,1.17286,0.831,0.03,1.0969,0.025,-0.3917,0.5083,-0.7333,-0.8583,0.5083,,,NEUTRAL,0.3,-8.8,true,research_simulated,1.17831,1.17854,1.17725,1.17733,1.1781,1.17833,1.17855,0.00056,0.000474,34.98,0.00098,0.00129,ALLOW_TRADE,GOOD,0.72,1.097,signal_showed_positive_follow_through,,worked_or_neutral
research_backtest,intraday_lab,intraday_15012_5bcdee846128,momentum_continuation,AUDUSD,asian,SELL,2026-02-26T02:15:00.000Z,2026-02-26T02:20:00.000Z,2026-02-26T04:25:00.000Z,M15,M5,next_open,next_lower_tf_open,stop_loss_or_trailing_stop,0.71235,0.71335,0.70735,1.15,0.03,-1.135,-0.09,-0.48,0.08,0.12,-0.48,0.29,,,NEUTRAL,-0.9,1.2,true,research_simulated,0.71299,0.71306,0.71221,0.7123,0.71268,0.71242,0.71168,0.00045,0.00063,50.87,0.00069,0.00085,BLOCK_TRADE,BAD,0.82,0.29,trade_never_proved_itself_and_lost_heavily,,entry_failure
research_backtest,intraday_lab,intraday_15012_5bcdee846128,momentum_continuation,AUDJPY,asian,SELL,2026-02-26T04:45:00.000Z,2026-02-26T04:50:00.000Z,2026-02-26T05:00:00.000Z,M15,M5,next_open,next_lower_tf_open,stop_loss_or_trailing_stop,111.167,111.267,110.667,1.947,0.03,-1.2147,-0.74,-1.34,1.13,-0.97,-1.34,1.13,true,true,SELL,-7.4,-9.7,true,research_simulated,111.191,111.204,111.082,111.089,111.11673,111.13838,111.15137,0.08064,0.000726,43.77,0.102,0.122,ALLOW_TRADE,EXCELLENT,0.84,1.13,signal_delivered_strong_follow_through,,exit_or_management_failure
research_backtest,intraday_lab,intraday_15012_5bcdee846128,momentum_continuation,GBPUSD,asian,SELL,2026-02-26T06:15:00.000Z,2026-02-26T06:20:00.000Z,2026-02-26T07:00:00.000Z,M15,M5,next_open,next_lower_tf_open,stop_loss_or_trailing_stop,1.35547,1.35427,1.35047,1.676,0.03,1.0124,-0.35,-0.525,0.2417,0.15,-0.525,0.6917,,,SELL,-4.2,1.8,true,research_simulated,1.35599,1.35619,1.35518,1.3552,1.35567,1.35576,1.35533,0.00056,0.00041,43.36,0.00079,0.00101,ALLOW_TRADE,GOOD,0.72,1.012,signal_showed_positive_follow_through,,worked_or_neutral
research_backtest,intraday_lab,intraday_15012_5bcdee846128,momentum_continuation,EURUSD,london,SELL,2026-02-26T07:00:00.000Z,2026-02-26T07:05:00.000Z,2026-02-26T08:00:00.000Z,M15,M5,next_open,next_lower_tf_open,stop_loss_or_trailing_stop,1.18128,1.18008,1.17628,0.831,0.03,1.0969,-0.0583,-0.3417,0.35,0.5667,-0.425,0.7833,,,NEUTRAL,-0.7,6.8,true,research_simulated,1.18186,1.18186,1.18086,1.18126,1.18171,1.18173,1.18132,0.00047,0.000399,43.67,0.0006,0.001,ALLOW_TRADE,GOOD,0.72,1.097,signal_showed_positive_follow_through,,worked_or_neutral
research_backtest,intraday_lab,intraday_15012_5bcdee846128,momentum_continuation,AUDUSD,london,SELL,2026-02-26T08:00:00.000Z,2026-02-26T08:05:00.000Z,2026-02-26T12:05:00.000Z,M15,M5,next_open,next_lower_tf_open,time_based_exit,0.71137,0.71237,0.70637,1.15,0.03,-0.755,-0.66,-0.67,0.05,-0.13,-0.87,0.05,,,SELL,-6.6,-1.3,true,research_simulated,0.71224,0.71232,0.71133,0.71155,0.71235,0.71254,0.71222,0.00054,0.000765,37.25,0.00069,0.00099,BLOCK_TRADE,BAD,0.82,0.05,trade_never_proved_itself_and_lost_heavily,,entry_failure
research_backtest,intraday_lab,intraday_15012_5bcdee846128,momentum_continuation,AUDCAD,off_session,BUY,2026-02-26T12:00:00.000Z,2026-02-26T12:05:00.000Z,2026-02-26T12:20:00.000Z,M15,M5,next_open,next_lower_tf_open,stop_loss_or_trailing_stop,0.9733,0.9745,0.9783,3.056,0.03,0.8744,0.6667,-0.1667,0.7167,-0.5917,-0.7583,0.7167,,,BUY,8,-7.1,true,research_simulated,0.9729,0.97363,0.97279,0.97359,0.97326,0.97329,0.97336,0.00047,0.000487,53.83,0.00069,0.00084,ALLOW_TRADE,GOOD,0.72,0.874,signal_showed_positive_follow_through,,worked_or_neutral
research_backtest,intraday_lab,intraday_15012_5bcdee846128,momentum_continuation,AUDCAD,ny,BUY,2026-02-26T13:15:00.000Z,2026-02-26T13:20:00.000Z,2026-02-26T14:00:00.000Z,M15,M5,next_open,next_lower_tf_open,stop_loss_or_trailing_stop,0.973,0.972,0.978,3.056,0.03,-1.3256,-0.45,-0.85,0.11,-3.26,-3.37,0.11,,false,SELL,-4.5,-32.6,true,research_simulated,0.97332,0.97414,0.9733,0.97401,0.97354,0.97342,0.97341,0.00049,0.000508,58.66,0.00069,0.00084,BLOCK_TRADE,BAD,0.82,0.11,trade_never_proved_itself_and_lost_heavily,,entry_failure
research_backtest,intraday_lab,intraday_15012_5bcdee846128,momentum_continuation,AUDJPY,ny,SELL,2026-02-26T14:30:00.000Z,2026-02-26T14:35:00.000Z,2026-02-26T14:40:00.000Z,M15,M5,next_open,next_lower_tf_open,stop_loss_or_trailing_stop,110.373,110.473,109.873,1.947,0.03,-1.2147,-4.11,-4.48,0,-3.99,-5.45,0,false,false,SELL,-41.1,-39.9,true,research_simulated,110.987,111.002,110.845,110.849,110.99045,111.02805,111.07432,0.08058,0.000727,33.41,0.138,0.157,BLOCK_TRADE,BAD,0.82,0,trade_never_proved_itself_and_lost_heavily,,entry_failure
